Date,Close,High,Low,Open,Volume,Regime,Returns,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI_Manual,EMA_12,EMA_26,MACD_Line,Signal_Line,MACD_Histogram,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,BB_Upper_Touch,BB_Lower_Touch,OBV,OBV_Normalized,TR,ATR_14,Simple_Return,Log_Return,Vol_21d,Vol_63d,Skew_63d,Kurt_63d,Price_Mean_63,Price_Std_63,Z_Score,Dollar_Volume,Range,Range_per_Volume,Abs_Return_per_Volume,Cluster
2025-12-22,359.1499938964844,360.9500122070313,353.6000061035156,356.25,10798310,Oct 2024 Crash,0.0184318732808712,6.5,6.5,0.0,1.6955758017027498,1.7224521739871157,0.984396447872249,49.60684388080613,351.4965740120541,358.92650877042746,-7.429934758373349,-9.645693623620538,2.2157588652471887,352.2899993896484,6.351740401194104,364.9934801920366,339.58651858726023,0.072119451726687,False,False,-83802896.0,38.90842717933739,8.300018310546932,6.678575788225451,0.0184318732808712,0.0182640651798599,0.1822109270195808,,,,,,,3878212970.592346,7.350006103515682,0.6806626317929084,0.0016913818162156,0.0
2025-12-23,363.25,366.75,357.6499938964844,361.0,11885570,Oct 2024 Crash,0.0114158601508909,4.100006103515625,4.100006103515625,0.0,1.8723626169508805,1.595808106148339,1.1733006053403483,53.98703715708966,353.30479339481496,359.2467673800254,-5.941973985210439,-8.904949695938518,2.962975710728079,352.8299987792969,6.808707810087696,366.4474143994723,339.2125831591215,0.0771896701940777,False,False,-71917326.0,44.35855096481136,9.100006103515623,6.782148088727682,0.0114158601508909,0.0113511909239173,0.1823212977653865,,,,,,,4317433302.5,9.100006103515623,0.7656348078817949,0.0009550396761718,0.0
2025-12-24,359.20001220703125,364.8999938964844,358.54998779296875,364.0,9212351,Oct 2024 Crash,-0.0111493125752752,-4.04998779296875,0.0,4.04998779296875,1.7349843818353134,1.775875188763409,0.9769742788306148,49.41765248501349,354.2117501351559,359.2433040338777,-5.031553898721768,-8.130270536495168,3.0987166377734,352.82749938964844,6.806235798985906,366.43997098762026,339.2150277916766,0.0771621918445691,False,False,-81129677.0,40.13423077610901,6.350006103515625,6.864290509905138,-0.0111493125752752,-0.0112119320384083,0.1769392970011734,,,,,,,3309076591.6554565,6.350006103515625,0.6892926793079883,0.0012170543695532,1.0
2025-12-26,358.79998779296875,360.3999938964844,354.70001220703125,359.20001220703125,8589856,Oct 2024 Crash,-0.0011136536761361,-0.4000244140625,0.0,0.4000244140625,1.6079326719087363,1.67512258524738,0.9598895543941812,48.97671668498133,354.9176328517425,359.2104657938104,-4.292832942067889,-7.362783017609712,3.069950075541823,352.87749938964845,6.848230836013471,366.5739610616754,339.1810377176215,0.077627288198975,False,False,-89719533.0,36.19535544245684,5.699981689453125,7.017861502511165,-0.0011136536761361,-0.0011142742491697,0.164124523604231,,,,,,,3082040227.9433594,5.699981689453125,0.663571274006587,0.0001297197821674,1.0
2025-12-29,358.6000061035156,362.7999877929688,357.8500061035156,358.5,10050260,Oct 2024 Crash,-0.000557362587115,-0.199981689453125,0.0,0.199981689453125,1.4903965230217646,1.5672932071979144,0.9509366314975424,48.74256888434156,355.4841518135537,359.16524655749225,-3.681094743938502,-6.626445362875471,2.9453506189369687,352.9675003051758,6.914006419479029,366.79551314413385,339.13948746621776,0.0783528955328881,False,False,-99769793.0,31.58681238762668,4.949981689453182,6.628572736467642,-0.000557362587115,-0.0005575179713813,0.1635011505087799,,,,,,,3604023297.341919,4.949981689453182,0.4925227496057994,5.54729898909468e-05,1.0
2025-12-30,361.75,363.9500122070313,358.45001220703125,358.6000061035156,13807060,Oct 2024 Crash,0.0087841434547413,3.149993896484375,3.149993896484375,0.0,1.6115070949943695,1.4529186126078522,1.1091516627361984,52.58757264033341,356.4481284576224,359.3567097754558,-2.908581317833409,-5.882872553867058,2.9742912360336486,352.86500091552733,6.758408422971602,366.3818177614705,339.34818406958414,0.0766118306483957,False,False,-85962733.0,37.91803471129028,5.500000000000057,6.525002615792423,0.0087841434547413,0.0087457873201604,0.165791377291044,,,,,,,4994703955.0,5.500000000000057,0.398346932656196,0.0006334286459362,0.0
2025-12-31,367.3500061035156,368.5,360.6499938964844,361.75,10439180,Oct 2024 Crash,0.0154803209495939,5.600006103515625,5.600006103515625,0.0,1.9021216344973648,1.3470544083956244,1.4120599900362147,58.54166131311743,358.12534040314443,359.9488057997565,-1.8234653966120504,-5.070991122416056,3.247525725804006,353.14500122070314,7.244416241671104,367.6338337040453,338.65616873736093,0.0820559964505186,False,False,-75523553.0,42.70491689017141,7.850006103515625,6.689289637974342,0.0154803209495939,0.0153617231696804,0.1605030272712301,,,,,,,3834832836.715698,7.850006103515625,0.7519753566387039,0.0014715450035041,0.0
2026-01-01,367.5499877929688,371.0,365.5499877929688,368.8500061035156,7214281,Oct 2024 Crash,0.000544390053438,0.1999816894531818,0.1999816894531818,0.0,1.7782760471322914,1.2490444034567314,1.4237092310016448,58.7409253878721,359.5752861554251,360.5118563177722,-0.9365701623471524,-4.244106930402276,3.307536768055124,353.6800003051758,7.898040608200612,369.476081521577,337.8839190887746,0.0893241416125956,False,False,-68309272.0,46.0130228096345,5.450012207031193,6.592860630580366,0.000544390053438,0.0005442419269295,0.1589571876937214,,,,,,,2651608893.485047,5.450012207031193,0.7554477302770981,7.543952431705655e-05,0.0
2026-01-02,370.3500061035156,372.8999938964844,368.5499877929688,369.2000122070313,7077536,Oct 2024 Crash,0.0076180612257943,2.800018310546818,2.800018310546818,0.0,1.852517989035584,1.1582862099704692,1.599361170917173,61.52900908159852,361.23293537820825,361.2406081537532,-0.007672775544961,-3.396820099430813,3.389147323885852,354.375,8.723101510813203,371.8212030216264,336.9287969783736,0.0984618159950695,False,False,-61231736.0,49.25842435925713,5.350006103515568,6.64643205915179,0.0076180612257943,0.0075891903314933,0.1515721049107646,,,,,,,2621165500.797852,4.350006103515568,0.6146215439265258,0.0010722927204458,0.0
2026-01-05,373.5499877929688,375.0,369.1000061035156,370.3500061035156,9591926,Oct 2024 Crash,0.008640425642544,3.199981689453182,3.199981689453182,0.0,1.9503069098937864,1.0742263881861445,1.8155455231247148,64.48290422631163,363.1278665189406,362.1524140529543,0.9754524659862795,-2.5223655863473944,3.497818052333674,355.3724990844727,9.714170203859595,374.8008394921919,335.9441586767535,0.1093407084553328,False,False,-51639810.0,53.65679852567121,5.899993896484375,6.660716465541299,0.008640425642544,0.0086033108036732,0.152973166433335,,,,,,,3583063840.21106,5.899993896484375,0.6151000222983762,0.0008969325663764,0.0
2026-01-06,368.8999938964844,371.5,360.0,371.5,17493340,Oct 2024 Crash,-0.0124481168476482,-4.649993896484432,0.0,4.649993896484432,1.808929837316933,1.333432536702622,1.3565964437842084,57.565920858549454,364.0158861154858,362.6522347821047,1.3636513333810854,-1.7451622024016984,3.108813535782784,356.4024993896484,10.012338807661871,376.4271770049722,336.3778217743247,0.112371140211512,False,False,-69133150.0,45.635233853435615,13.549987792968809,7.239286150251124,-0.0124481168476482,-0.0125262436859166,0.1575012332322771,,,,,,,6453293019.229126,11.5,0.6573930421520419,0.0007160578646454,3.0
2026-01-07,363.3500061035156,367.25,359.20001220703125,367.0499877929688,10682220,Oct 2024 Crash,-0.0150446947270107,-5.54998779296875,0.0,5.54998779296875,1.6779401306375594,1.6387651841174602,1.023905161581277,50.59057020148612,363.9134430367211,362.7039215466537,1.2095214900674591,-1.154225463907867,2.363746953975326,357.33499908447266,9.72955391753933,376.7941069195513,337.875891249394,0.1089124092794426,False,False,-79815370.0,40.73690577125985,9.699981689453123,7.603570120675231,-0.0150446947270107,-0.0151590141969121,0.1575791380884474,,,,,,,3881384702.1990967,8.04998779296875,0.7535875307725127,0.001419088372727,1.0
2026-01-08,359.45001220703125,365.3500061035156,358.0,363.2999877929688,7353203,Oct 2024 Crash,-0.0107334356157222,-3.899993896484375,0.0,3.899993896484375,1.556555230363243,1.802346122874665,0.8636272526170523,46.34120108537149,363.226761370615,362.4628912252001,0.7638701454148986,-0.7706063420433139,1.5344764874582126,358.1375,9.165234443788934,376.46796888757785,339.8070311124221,0.1023655377478084,False,False,-87168573.0,37.36509721940087,7.350006103515625,7.432141985212062,-0.0107334356157222,-0.0107914544703571,0.1579833035212841,,,,,,,2643108908.110779,7.350006103515625,0.999565237559146,0.0014675855501823,1.0
2026-01-09,354.1499938964844,359.75,352.20001220703125,358.0,8018768,Oct 2024 Crash,-0.0147447993616821,-5.300018310546875,0.0,5.300018310546875,1.444054228316353,2.055142566116088,0.702654040709886,41.26816275706421,361.83033560536416,361.8471210527027,-0.0167854473385205,-0.6198421631023553,0.6030567157638348,358.5125,8.817309036417047,376.1471180728341,340.8778819271659,0.0983765869967384,False,False,-95187341.0,33.68809407971152,7.54998779296875,7.328569684709829,-0.0147447993616821,-0.0148545844248193,0.1674587353989592,,,,,,,2839846638.257324,7.54998779296875,0.9415396221674888,0.0018524771417279,1.0
2026-01-12,350.54998779296875,354.1499938964844,347.6499938964844,352.95001220703125,9771562,Oct 2024 Crash,-0.0101652016534211,-3.600006103515625,0.0,3.600006103515625,1.3397726385881477,2.166704045203333,0.6183459349485904,38.208514112789686,360.0948974803802,361.01029636679647,-0.9153988864162556,-0.6789535077651354,-0.2364453786511202,358.66749877929686,8.638031897784849,375.9435625748666,341.39143498372715,0.0963347047299671,False,False,-104958903.0,29.207347891061445,6.5,7.199996948242192,-0.0101652016534211,-0.0102172201348996,0.1695132883787868,,,,,,,3425420939.8182373,6.5,0.6651955951361718,0.0010456076658879,1.0
2026-01-13,349.75,351.8999938964844,345.6000061035156,350.6499938964844,7527115,Oct 2024 Crash,-0.0022820933413959,-0.79998779296875,0.0,0.79998779296875,1.2430976623933063,2.068084878529563,0.6010863844607607,37.542408098311576,358.50337479109095,360.17620033962635,-1.6728255485353998,-0.8777279159191883,-0.7950976326162115,358.79749908447263,8.473572447513872,375.7446439795004,341.8503541894449,0.0944663490591267,False,False,-112486018.0,25.755792055077315,6.29998779296875,6.999995640345986,-0.0022820933413959,-0.0022847012848744,0.1696542066485725,,,,,,,2632608471.25,6.29998779296875,0.8369724380415006,0.0003035294777447,1.0
2026-01-14,349.79998779296875,354.0,347.1000061035156,349.0,6249594,Oct 2024 Crash,0.0001429243544495,0.04998779296875,0.04998779296875,0.0,1.1570682719114642,1.918965265890349,0.60296467709884,37.61559351327246,357.16439217599526,359.4075920028369,-2.2431998268416464,-1.15082229810368,-1.0923775287379665,359.0149978637695,8.163077527112764,375.34115291799503,342.688842809544,0.0909497104654139,False,False,-106236424.0,28.62154110278436,6.899993896484375,7.039280482700897,0.0001429243544495,0.000142914141737,0.169601961197644,,,,373.0809524778336,23.795392022185272,-0.9783812203286748,2186107904.9110107,6.899993896484375,1.104070743873022,2.2867748166849223e-05,1.0
2026-01-16,353.6000061035156,359.70001220703125,349.6499938964844,349.70001220703125,10735620,Oct 2024 Crash,0.0108634032108541,3.800018310546875,3.800018310546875,0.0,1.3475097823602773,1.780691504225277,0.7567339874216654,43.0761852870117,356.61602508792146,358.977400454739,-2.3613753668175264,-1.3929329118464493,-0.9684424549710772,359.3774978637695,7.720011092287279,374.8175200483441,343.93747567919496,0.0859264827450463,False,False,-95500804.0,33.544355735470056,10.050018310546877,7.349997384207593,0.0108634032108541,0.010804820337234,0.1721644936384031,0.2005120191278138,-0.7330575940465851,1.920915265708797,372.4896826365637,23.80953504296229,-0.7933660400744185,3796115297.525024,10.050018310546877,0.9361376716525804,0.0010064458631391,0.0
2026-01-19,344.0,353.6000061035156,338.3500061035156,353.6000061035156,14364950,Oct 2024 Crash,-0.0271493380594152,-9.600006103515623,0.0,9.600006103515623,1.2504739789025796,2.3437697724227986,0.5335310633390161,34.79101767768164,354.67509815131814,357.8679633840176,-3.1928652326994325,-1.7529193760170458,-1.4399458566823866,359.2874984741211,7.895133467957975,375.07776541003705,343.49723153820514,0.0878976697100597,False,False,-109865754.0,26.95731315592659,15.25,8.08571297781808,-0.0271493380594152,-0.0275246906511634,0.198493372564426,0.2041772655953747,-0.7041344311732048,1.6333109821792968,371.6515875922309,23.86921526862296,-1.1584623658985564,4941542800.0,15.25,1.061611770315943,0.0019161006930872,1.0
2026-01-20,337.8500061035156,346.6000061035156,336.75,344.8500061035156,11541900,Oct 2024 Crash,-0.0178778892339661,-6.149993896484375,0.0,6.149993896484375,1.160478275137265,2.617700957327627,0.4433196511193473,30.715278543844164,352.0866224516562,356.38515173361003,-4.298529281953847,-2.262041357204406,-2.036487924749441,358.54749908447263,9.14470553538336,376.83691015523937,340.2580880137059,0.1020194597227287,False,True,-121407654.0,21.664779123519057,9.850006103515623,8.396427699497764,-0.0178778892339661,-0.0180396293094589,0.2077773430107824,0.2065601797139167,-0.6434704124234454,1.3929450390535227,370.7190479096912,24.02592072890684,-1.368065855916569,3899430985.446167,9.850006103515623,0.853412878600198,0.001562968775458,1.0
2026-01-21,339.25,343.70001220703125,335.95001220703125,336.0,9873473,Oct 2024 Crash,0.004143832680753,1.399993896484375,1.399993896484375,0.0,1.1777067249342326,2.4294087312375585,0.4847709279180454,32.64954336072529,350.11175745909367,355.1158812348241,-5.00412377573042,-2.810457840909609,-2.193665934820811,357.55249938964846,10.107623830063453,377.7677470497754,337.33725172952154,0.1130756892743576,False,False,-111534181.0,26.192256564023385,7.75,8.389284406389505,0.004143832680753,0.0041352706510391,0.1948408884110429,0.2059203732091878,-0.6416203803628349,1.4306388468389268,369.7587304493738,24.05591179998266,-1.2682425302788056,3349575715.25,7.75,0.784931502825804,0.0004188263492531,1.0
2026-01-22,347.29998779296875,351.75,343.1000061035156,344.45001220703125,10714260,Oct 2024 Crash,0.0237287775769159,8.04998779296875,8.04998779296875,0.0,1.671784584782209,2.2547480829400155,0.7414507179011912,42.57661214753139,349.67917751045906,354.536926165057,-4.85774865459797,-3.219916003647281,-1.6378326509506884,356.7549987792969,10.262474993048926,377.2799487653948,336.23004879319905,0.115064680558522,False,False,-100819921.0,31.10527657650511,12.5,8.892854963030134,0.0237287775769159,0.0234516258866723,0.2022737022381263,0.211875546506233,-0.5355817824887142,1.2392386600161107,368.8928571428572,23.863151199530044,-0.904862445422282,3721062367.210693,8.649993896484375,0.807334701275158,0.0021888236692662,0.0
2026-01-23,344.45001220703125,351.0,342.1499938964844,347.1000061035156,8354700,Oct 2024 Crash,-0.0082060918114296,-2.8499755859375,0.0,2.8499755859375,1.5516487477940335,2.2975216286000864,0.6753576238320228,40.31125141432708,348.8746905407009,353.7897473533514,-4.915056812650448,-3.558944165447915,-1.356112647202533,356.0174987792969,10.601901382492848,377.2213015442826,334.8136960143112,0.1191166323997485,False,False,-109174621.0,27.27423194082509,8.850006103515625,9.142854963030135,-0.0082060918114296,-0.0082399471232501,0.1978069526479139,0.2107265132827961,-0.4916335287587238,1.2750953074122982,367.9182540651352,23.581594882612308,-0.9951931569907522,2877776516.986084,8.850006103515625,1.059284726383428,0.000986264871659,1.0
2026-01-27,340.54998779296875,345.0,335.8999938964844,340.0,12510460,Oct 2024 Crash,-0.0113224685029722,-3.9000244140625,0.0,3.9000244140625,1.4401941502364723,2.4126290608024497,0.5969397341825345,37.38022928511482,347.59396704104984,352.8090244229527,-5.215057381902852,-3.8901668087389023,-1.32489057316395,355.10499877929686,11.1224156585721,377.34983009644105,332.8601674621527,0.1252859373628231,False,False,-121685081.0,21.53756507392508,9.100006103515623,9.37142726353237,-0.0113224685029722,-0.0113870556361225,0.1979047000620559,0.2113337168733673,-0.4730526647253705,1.2152309946654585,366.9222223191034,23.38745672638451,-1.1276230175290023,4260437000.284424,9.100006103515623,0.7273918068173053,0.0009102027931924,1.0
2026-01-28,340.45001220703125,346.6000061035156,337.04998779296875,341.8999938964844,9425163,Oct 2024 Crash,-0.000293570957337,-0.0999755859375,0.0,0.0999755859375,1.3367868011132509,2.2465782785262367,0.5950323716252556,37.30534766632657,346.4948970665854,351.89354203658814,-5.398644970002749,-4.191862440991672,-1.2067825290110772,354.19749908447267,11.554304080420852,377.3061072453144,331.08889092363097,0.1304843101409393,False,False,-131110244.0,17.215660020295406,9.550018310546877,9.085715157645089,-0.000293570957337,-0.0002936140577261,0.1979995323540965,0.2077389347890866,-0.4877383398765226,1.3962143859514633,365.81746080186633,22.9572592253899,-1.1049859369440582,3208796858.4032598,9.550018310546877,1.013247018703748,3.1152146411273136e-05,1.0
2026-01-29,351.79998779296875,352.6499938964844,335.6000061035156,340.5,13586970,Oct 2024 Crash,0.0333381559082908,11.3499755859375,11.3499755859375,0.0,2.0554759082582783,2.0853318093123066,0.9856829014353,49.63949182031151,347.3110648706444,351.8866120926164,-4.575547221971988,-4.268599397187735,-0.3069478247842525,353.6999984741211,11.4254898917004,376.55097825752193,330.8490186907203,0.1292110821712244,False,False,-117523274.0,23.44596015478801,17.04998779296875,9.610715593610491,0.0333381559082908,0.0327944898201237,0.2327757770672903,0.2193701351850315,-0.2317648677232572,1.326401944470761,364.8698415604849,22.26281394427406,-0.5870710594011704,4779895880.143433,17.04998779296875,1.254877856723666,0.0024136720563984,0.0
2026-01-30,350.04998779296875,353.0,348.3999938964844,350.79998779296875,9910289,Oct 2024 Crash,-0.0049744174551531,-1.75,0.0,1.75,1.9079966484930737,2.0612719374284216,0.9256404329034968,48.06922502701131,347.73243762792504,351.75056584819805,-4.018128220273013,-4.218505161804791,0.2003769415317782,352.8349975585937,10.984031241700375,374.80306004199446,330.866935075193,0.1245231489812888,False,False,-127433563.0,18.90160075092088,4.600006103515625,9.41428702218192,-0.0049744174551531,-0.0049868310537203,0.2304463191639899,0.2193830651262104,-0.2154335038230967,1.3202893930353872,363.8968253968254,21.52598404088803,-0.643261538127826,3469096543.4747925,4.600006103515625,0.4641646780952225,0.0005031973390201,1.0
2026-02-02,362.8999938964844,364.5,341.1000061035156,344.6499938964844,19654610,Oct 2024 Crash,0.0367090602817434,12.850006103515623,12.850006103515623,0.0,2.692827942897387,1.9134242564863564,1.4073344862065555,58.46028020909607,350.065907823088,352.5764494073304,-2.510541584242389,-3.876912446292311,1.3663708620499215,352.60249786376954,10.7017509525962,374.00599976896194,331.19899595857714,0.1214030078338344,False,False,-107778953.0,27.914214992830576,23.39999389648437,10.54643031529018,0.0367090602817434,0.0360513308493431,0.2589744296981064,0.2323913586707483,0.0114734783305914,1.249419660519706,363.11031716967386,20.60904340337171,-0.0102053874637906,7132657849.037781,23.39999389648437,1.1905600719874052,0.00183424300199,0.0
2026-02-03,372.0499877929688,384.6000061035156,366.0,381.1499938964844,16720220,Oct 2024 Crash,0.0252135410591778,9.149993896484432,9.149993896484432,0.0,3.15583950320498,1.7762220292408275,1.7767145386400889,63.98621514440028,353.44807397230045,354.0189337321925,-0.5708597598920733,-3.2157019090122634,2.64484214912019,352.6874969482422,10.85577293550038,374.3990428192429,330.97595107724146,0.1231205872556744,False,False,-91058733.0,35.58126577124151,21.70001220703125,11.632145472935267,0.0252135410591778,0.0249009236327809,0.2736366293384754,0.2383901826838263,0.0059207725835045,0.9988331507824134,362.5079360235305,19.753252293753757,0.4830623143742056,6220757646.895753,18.600006103515625,1.1124259192472123,0.0014892700952966,0.0
2026-02-04,375.4500122070313,377.6000061035156,368.4500122070313,372.5,10142350,Oct 2024 Crash,0.0091386225658323,3.4000244140625,3.4000244140625,0.0,3.173343960202233,1.6488931045368649,1.924529826385289,65.8064694373113,356.8329875468744,355.606421026625,1.2265665202493778,-2.3272482231599354,3.553814743409313,352.7824981689453,11.05444989356468,374.8913979560747,330.673598381816,0.1253401169382362,True,False,-80916383.0,40.23203666196042,9.149993896484318,11.835717337472094,0.0091386225658323,0.0090971180258803,0.2741726807062818,0.236430270621585,0.0062294428432546,1.1005049526439563,361.8484124077691,18.562253419473343,0.7327558509137149,3807945431.307984,9.149993896484318,0.9021571821603788,0.0008969438074884,0.0
2026-02-05,374.1499938964844,375.6000061035156,364.2999877929688,375.0,14013830,Oct 2024 Crash,-0.0034625603097065,-1.3000183105469318,0.0,1.3000183105469318,2.94592037240669,1.6238903445664123,1.8141128692979984,64.46482261212722,359.4971423698913,356.9800190169849,2.517123352906367,-1.358373907946675,3.875497260853042,353.0449981689453,11.510257362974968,376.0655128948952,330.0244834429954,0.1304112214892999,False,False,-94930213.0,33.80600003026428,11.300018310546818,12.150004795619411,-0.0034625603097065,-0.0034685688456106,0.2729474731994248,0.2314559021102859,0.0050556453903663,1.3466923888617188,361.3349202473958,17.736195350931535,0.7225379172662018,5243274408.96637,11.300018310546818,0.8063476087940854,0.0002475104126145,1.0
2026-02-06,369.5,381.7999877929688,361.0,365.0,23116970,Oct 2024 Crash,-0.0124281544095677,-4.649993896484375,0.0,4.649993896484375,2.7348458143761216,1.840710010080317,1.485755930808889,59.770788933626704,361.0360435437542,357.9074250157268,3.1286185280274026,-0.4609754207518595,3.589593948779262,353.35249786376954,11.876374695296686,377.1052472543629,329.5997484731762,0.1344422328082758,False,False,-118047183.0,23.20572187405568,20.799987792968807,12.91785975864955,-0.0124281544095677,-0.012506029825093,0.2729357220378771,0.2323303734876404,0.0501972911106158,1.2869828704279085,360.72618999178445,16.74436510358963,0.5239858277059806,8541720415.0,20.799987792968807,0.8997713711169244,0.0005409891445588,1.0
2026-02-09,377.3999938964844,379.8999938964844,369.6000061035156,370.2999877929688,8800284,Oct 2024 Crash,0.0213802270540848,7.899993896484375,7.899993896484375,0.0,3.104845709615977,1.7088527041386294,1.8169182762776603,64.5002125755163,363.5535743672512,359.351319006894,4.202255360357128,0.471670735469938,3.7305846248871903,354.2499969482422,12.98766527031899,380.22532748888017,328.27466640760423,0.1466497149719558,False,False,-109246899.0,27.2410888903053,10.399993896484377,12.571430751255576,0.0213802270540848,0.0211548763736557,0.2763608280780042,0.236589596891631,0.0195528296426382,1.064282684123096,360.2769833519345,15.875438416427254,1.0785850504028704,3321227127.887329,10.29998779296875,1.170415385795362,0.0024038856443332,0.0
2026-02-10,379.3500061035156,382.5,376.75,378.0,8921719,Oct 2024 Crash,0.0051669640661575,1.95001220703125,1.95001220703125,0.0,3.022137424072387,1.5864659903054248,1.904949392259312,65.57599238511159,365.9837946343688,360.8327032362734,5.151091398095389,1.4075548679950285,3.7435365301003607,355.50999755859374,14.148010763142398,383.8060190848785,327.2139760323089,0.1591855178228632,False,False,-100325180.0,31.33213988148326,5.75,12.278573172433031,0.0051669640661575,0.0051536611115759,0.2726979061152058,0.2355178209214051,0.031932498340179,1.1329331295656362,359.7833324614025,14.732521963621958,1.328127912548019,3384454157.103852,5.75,0.644494631583891,0.0005776533772892,2.0
2026-02-11,384.7000122070313,387.3500061035156,382.1000061035156,382.5,10933650,Oct 2024 Crash,0.0141030869050673,5.350006103515682,5.350006103515682,0.0,3.1888258045759548,1.4728661773162994,2.165047886690082,68.40490141696492,368.86321272247073,362.6006520489221,6.262560673548592,2.378556029105741,3.88400464444285,357.2174987792969,15.5128164541329,388.24313168756265,326.1918658710311,0.1737072400668403,False,False,-89391530.0,36.345761098391456,8.0,12.296430315290175,0.0141030869050673,0.0140045636160612,0.2677485529635011,0.2371778335037137,-0.0191140116400623,1.031724747988779,359.4198404947917,13.785809264547783,1.8337822051006656,4206175288.467408,5.25,0.4801690194948622,0.0012808681104719,0.0
2026-02-12,383.4500122070313,386.8999938964844,380.1499938964844,385.0,8324442,Oct 2024 Crash,-0.0032492850541613,-1.25,0.0,1.25,2.9605285021049497,1.456910540285163,2.032059224120571,67.01911387334317,371.1073357200954,364.145049097671,6.962286622424415,3.295302147769476,3.666984474654938,358.9024993896484,16.46031702392225,391.8231334374929,325.98186534180394,0.1834516845317572,False,False,-97715972.0,32.52859125756779,6.75,11.885716029575889,-0.0032492850541613,-0.003254575443941,0.2641722815921052,0.2358586514560577,-0.043264278569658,1.1182981025814518,359.1230153886099,13.031625191150797,1.8667661524627663,3192007386.516724,6.75,0.8108651606918519,0.0003909661985681,2.0
2026-02-13,380.25,387.5,374.3999938964844,379.0,15565860,Oct 2024 Crash,-0.0083453177863078,-3.200012207031307,0.0,3.200012207031307,2.74861049190733,1.5816837476791652,1.7377750109277024,63.47398906014752,372.5138994554654,365.3380084237695,7.175891031695926,4.071419924554767,3.10447110714116,360.425,16.97428177971064,394.3735635594213,326.4764364405787,0.188380736960096,False,False,-113281832.0,25.39087183583556,13.100006103515623,12.189287458147318,-0.0083453177863078,-0.0083803349062061,0.2669082347489492,0.2355408142666385,-0.0480053289754544,1.139753527610481,358.8420628138951,12.354235756857875,1.7328418857654782,5918918265.0,13.100006103515623,0.8415857590596102,0.0005383791776494,2.0
2026-02-16,377.25,379.6000061035156,375.1000061035156,378.2999877929688,5004467,Oct 2024 Crash,-0.0078895463510848,-3.0,0.0,3.0,2.551891828243814,1.683192957016131,1.5161017740756608,60.25597969432816,373.2425303084707,366.2203781701569,7.0221521383138,4.661566367306573,2.3605857710072264,361.6074996948242,17.294557357356638,396.1966144095375,327.01838498011097,0.1913075074156619,False,False,-118286299.0,23.09607531952885,5.149993896484375,11.907143729073656,-0.0078895463510848,-0.0079208334914439,0.2698153220523415,0.2336523689185238,-0.0588431727025152,1.2557214793021303,358.6206340487041,11.880866346557315,1.5680140999729415,1887935175.75,4.5,0.8991966577060054,0.001582752667056,2.0
2026-02-17,382.8500061035156,383.6000061035156,373.5499877929688,376.1000061035156,7843059,Oct 2024 Crash,0.0148442839059392,5.600006103515625,5.600006103515625,0.0,2.770015146896601,1.562743524822643,1.7725334342440948,63.931904746438505,374.7206035077084,367.4522024615168,7.26840104619157,5.182933303083573,2.0854677431079978,363.55,17.394322204097097,398.3386444081942,328.7613555918058,0.1913829977070236,False,False,-110443240.0,26.692507161398925,10.050018310546818,11.94285801478794,0.0148442839059392,0.0147351858534898,0.2714765850702308,0.2144184872560224,0.4591142853770973,0.1071050755826627,358.781745062934,12.14084507342561,1.982420572457779,3002715186.020233,10.050018310546818,1.2813901196646382,0.0018787549415973,2.0
